,Unnamed: 0,Unnamed: 1,z,y,x,z_corr,y_corr,x_corr,r,theta,phi,phi_bin,theta_bin,d_i,d_o
48,9,1183454,172,535,99,-340.4970383407348,-0.2848223392564989,-271.4512918930616,435.45851480134,2.468548428925814,-3.14054339634463,1,15,78.49203781276162,6.4031242374328485
49,9,1176356,171,488,100,-341.4970383407348,-30.8348223392565,-270.8012918930616,436.9260270974229,2.4680071050811208,-3.0282158350542363,1,15,79.36623967405788,8.48528137423857
50,10,1110572,162,521,112,-350.4970383407348,-9.3848223392565,-263.0012918930616,438.2989029342708,2.4975514534260186,-3.1059242276695627,1,16,73.23933369440222,3.605551275463989
51,10,1072738,157,502,112,-355.4970383407348,-21.7348223392565,-263.0012918930616,442.7417151213248,2.5030152766781235,-3.05913851894155,1,16,76.43951857514541,7.280109889280518
52,10,1058706,155,502,115,-357.4970383407348,-21.7348223392565,-261.0512918930616,443.1978248181644,2.5092258397274083,-3.058525422302903,1,16,75.16648189186454,6.4031242374328485
53,10,1058588,155,477,118,-357.4970383407348,-37.9848223392565,-259.1012918930616,443.1483483114827,2.509378224502949,-2.9960273716713286,1,16,74.53187237685633,6.4031242374328485
54,10,1102993,161,504,107,-351.4970383407348,-20.4348223392565,-266.2512918930616,441.42666475992274,2.491908735500193,-3.0649926901710174,1,16,78.2368199762746,8.48528137423857
55,11,934478,138,521,132,-374.4970383407348,-9.3848223392565,-250.0012918930616,450.3740140866488,2.5526428794169123,-3.104071176484931,1,17,71.40028011149536,5.0
56,11,977980,144,532,127,-368.4970383407348,-2.234822339256499,-253.2512918930616,447.1367559732544,2.539453776758745,-3.132768357709391,1,17,71.61005515987263,4.242640687119285
57,11,1008577,148,530,124,-364.4970383407348,-3.534822339256499,-255.2012918930616,444.96998248424,2.5307233701049547,-3.1277424246854304,1,17,71.61005515987263,3.605551275463989
58,11,934305,138,486,131,-374.4970383407348,-32.1348223392565,-250.6512918930616,451.78174892354616,2.547994668864238,-3.0140829331610277,1,17,73.57988855658861,7.810249675906654
59,11,985241,145,469,127,-367.4970383407348,-43.1848223392565,-253.2512918930616,448.3918140590764,2.5314897944725736,-2.972695564743127,1,17,74.14849964766651,7.3484692283495345
60,12,873758,129,500,141,-383.4970383407348,-23.0348223392565,-244.1512918930616,455.2037288834167,2.572654322902186,-3.0475245922133896,1,18,70.61161377563892,5.656854249492381
61,12,920679,136,474,139,-376.4970383407348,-39.9348223392565,-245.4512918930616,451.21075630639126,2.557866875645532,-2.980306308829117,1,18,69.77822009767804,4.358898943540674
62,12,852102,126,535,146,-386.4970383407348,-0.2848223392564989,-240.9012918930616,455.4266946564183,2.5842207389274097,-3.140410334456946,1,18,68.24954212300622,3.605551275463989
63,12,894529,132,528,137,-380.4970383407348,-4.834822339256499,-246.7512918930616,453.5279172708309,2.5661869379066324,-3.1220012515984057,1,18,71.21797525905943,5.656854249492381
64,12,859385,127,510,141,-385.4970383407348,-16.5348223392565,-244.1512918930616,456.6083882851033,2.5759826553997,-3.073972234364688,1,18,71.5122367151245,6.48074069840786
65,13,784418,117,526,152,-395.4970383407348,-6.134822339256499,-237.0012918930616,461.1129533426784,2.6015777014021406,-3.1157132474355858,1,19,69.52697318307479,5.656854249492381
66,13,821445,122,532,150,-390.4970383407348,-2.234822339256499,-238.3012918930616,457.47178831232367,2.593650019699671,-3.1322147907682583,1,19,67.89698078707183,3.605551275463989
67,13,743465,111,514,161,-401.4970383407348,-13.9348223392565,-231.1512918930616,463.4921475212277,2.6184301414082225,-3.0813811001925115,1,19,67.17886572427373,4.47213595499958
68,13,757100,113,481,159,-399.4970383407348,-35.3848223392565,-232.4512918930616,463.55536066121874,2.609625318028231,-2.9905276980660287,1,19,69.03622237637282,6.708203932499369
69,13,798199,119,470,153,-393.4970383407348,-42.5348223392565,-236.3512918930616,460.9892227307283,2.5936397124256514,-2.963534182329595,1,19,70.54785609782908,7.483314773547883
70,14,652106,98,493,177,-414.4970383407348,-27.5848223392565,-220.7512918930616,470.4251801181401,2.6490037642584467,-3.0172781995065066,1,20,65.7723346096214,5.385164807134504
71,14,652097,98,492,175,-414.4970383407348,-28.2348223392565,-222.0512918930616,471.0751279967428,2.646439243649985,-3.0151168647876987,1,20,67.20863039818622,6.48074069840786
72,14,645027,97,515,175,-415.4970383407348,-13.2848223392565,-222.0512918930616,471.2972009315197,2.6500441299214974,-3.081836163049407,1,20,67.17886572427373,6.164414002968976
73,14,700820,105,497,166,-407.4970383407348,-24.9848223392565,-227.9012918930616,467.5650505013404,2.62911062234514,-3.032398701943892,1,20,68.36665854054884,6.708203932499369
74,14,637953,96,519,174,-416.4970383407348,-10.6848223392565,-222.7012918930616,472.4191081929938,2.650093119821816,-3.093651148453412,1,20,68.59300255857006,7.211102550927978
75,15,617248,93,528,177,-419.4970383407348,-4.834822339256499,-220.7512918930616,474.0593565748447,2.6570842678103315,-3.1196944827607065,1,21,68.59300255857006,7.681145747868608
76,15,596793,90,496,188,-422.4970383407348,-25.6348223392565,-213.6012918930616,474.1164450021138,2.6706148867700104,-3.0221514175141064,1,21,63.68673331236264,4.358898943540674
77,15,637802,96,495,177,-416.4970383407348,-26.2848223392565,-220.7512918930616,472.1141892640651,2.6513009825416822,-3.0230807781009674,1,21,67.17886572427373,6.708203932499369
78,15,589840,89,512,185,-423.4970383407348,-15.2348223392565,-215.5512918930616,475.4410591564956,2.6697793760342163,-3.071031583091234,1,21,65.7723346096214,6.324555320336759
79,15,610255,92,505,185,-420.4970383407348,-19.7848223392565,-215.5512918930616,472.93927505028927,2.6662025133505463,-3.050062049215445,1,21,63.82789358893179,4.242640687119285
80,16,505452,77,523,202,-435.4970383407348,-8.0848223392565,-204.5012918930616,481.1899969260998,2.7022742056739806,-3.1020788973887887,1,22,63.25345840347388,5.0
81,16,554331,84,482,199,-428.4970383407348,-34.7348223392565,-206.4512918930616,476.90497551822097,2.6871267926368088,-2.9749066939758846,1,22,61.82232606429493,3.741657386773941
82,16,512374,78,498,203,-434.4970383407348,-24.3348223392565,-203.8512918930616,480.5571860992439,2.700188340437681,-3.022779541114115,1,22,62.60990336999412,5.0
83,16,505156,77,484,210,-435.4970383407348,-33.4348223392565,-199.3012918930616,480.1005756074996,2.707127804416735,-2.975380197815057,1,22,59.84981202978001,2.8284271247461903
84,16,526415,80,485,205,-432.4970383407348,-32.7848223392565,-202.5512918930616,478.7019517370614,2.6986135780945357,-2.9811249712460093,1,22,60.71243694664216,3.1622776601683795
85,17,411548,63,509,227,-449.4970383407348,-17.1848223392565,-188.2512918930616,487.6283979582511,2.7435008984745624,-3.0505583540878782,1,23,58.83026432033091,3.1622776601683795
86,17,430854,66,494,224,-446.4970383407348,-26.9348223392565,-190.2012918930616,486.0675069774615,2.735295675744759,-3.0009158604654678,1,23,59.033888572581766,3.1622776601683795
87,17,424684,65,523,225,-447.4970383407348,-8.0848223392565,-189.5512918930616,486.054169753038,2.740597944563512,-3.0989660648304334,1,23,58.2494635168428,2.23606797749979
88,17,463610,71,490,218,-441.4970383407348,-29.5348223392565,-194.1012918930616,483.1844907577303,2.7231516551066526,-2.9905890469479908,1,23,59.033888572581766,2.8284271247461903
89,17,411604,63,518,226,-449.4970383407348,-11.3348223392565,-188.9012918930616,487.7086873876886,2.743109622906552,-3.081660569677329,1,23,59.20304046246274,3.3166247903554
90,18,384477,59,504,236,-453.4970383407348,-20.4348223392565,-182.4012918930616,489.23141460060873,2.757018108589918,-3.0300256451210736,1,24,56.8946394662977,2.23606797749979
91,18,371672,57,503,240,-455.4970383407348,-21.0848223392565,-179.8012918930616,490.1536761431793,2.763293965781661,-3.0248584433936574,1,24,56.31163290120435,2.0
92,18,384539,59,510,236,-453.4970383407348,-16.5348223392565,-182.4012918930616,489.0840371734356,2.7577633304461395,-3.051188949882257,1,24,56.64803615307419,2.0
93,18,418339,64,532,230,-448.4970383407348,-2.234822339256499,-186.3012918930616,485.6570386520948,2.7478641460407567,-3.129597486350564,1,24,56.0357029044876,0.0
94,18,351892,54,492,250,-458.4970383407348,-28.2348223392565,-173.3012918930616,490.9685093074288,2.775861190673291,-2.9800883445939435,1,24,53.68426212587819,0.0
95,19,309945,48,522,266,-464.4970383407348,-8.7348223392565,-162.9012918930616,492.311513829446,2.8038416297033777,-3.088023615747983,1,25,48.87739763939975,3.1622776601683795
96,19,310055,48,535,266,-464.4970383407348,-0.2848223392564989,-162.9012918930616,492.2341014715533,2.804289704717297,-3.139844220255024,1,25,49.09175083453431,3.605551275463989
97,19,345027,53,533,257,-459.4970383407348,-1.584822339256499,-168.7512918930616,489.5069339869773,2.789617557811356,-3.1322014617930263,1,25,49.64876634922564,3.605551275463989
98,19,303051,47,495,271,-465.4970383407348,-26.2848223392565,-159.6512918930616,492.8152996737472,2.807069386679745,-2.978417528290538,1,25,48.062459362791664,3.3166247903554
99,19,316484,49,497,264,-463.4970383407348,-24.9848223392565,-164.2012918930616,492.3574008353152,2.797504092343619,-2.990591184053585,1,25,49.93996395673509,2.23606797749979
100,20,241884,38,519,289,-474.4970383407348,-10.6848223392565,-147.9512918930616,497.1430273023812,2.838599718772613,-3.069499301084209,1,26,46.06517122512408,5.0
101,20,248646,39,516,289,-473.4970383407348,-12.6348223392565,-147.9512918930616,496.2344897584384,2.837703775440331,-3.056400824474092,1,26,45.17742799230607,5.385164807134504
102,20,255451,40,527,282,-472.4970383407348,-5.484822339256499,-152.5012918930616,496.5281246273082,2.8292026587920263,-3.1056424057658343,1,26,47.70744176750625,3.605551275463989
103,20,269268,42,519,280,-470.4970383407348,-10.6848223392565,-153.8012918930616,495.1125790199629,2.824939617368289,-3.072232491430721,1,26,46.95742752749558,4.47213595499958
104,20,282907,44,510,280,-468.4970383407348,-16.5348223392565,-153.8012918930616,493.3738062279,2.822684325059982,-3.034496297953123,1,26,45.28796749689701,5.830951894845301
105,21,189467,30,520,315,-482.4970383407348,-10.0348223392565,-131.0512918930616,500.07852460768737,2.875639979971361,-3.065170065519861,1,27,41.23105625617661,8.06225774829855
106,21,201980,32,502,313,-480.4970383407348,-21.7348223392565,-132.3512918930616,498.865383467423,2.86938521714695,-2.978824771502917,1,27,40.76763422127902,8.306623862918075
107,21,215336,34,527,300,-478.4970383407348,-5.484822339256499,-140.8012918930616,498.8130940299212,2.8552072175898977,-3.102657992619095,1,27,44.28317965096906,5.916079783099616
108,21,208924,33,529,309,-479.4970383407348,-4.184822339256499,-134.9512918930616,498.1433264625288,2.8671206059421035,-3.1105927153014785,1,27,41.14608122288197,8.94427190999916
109,21,195633,31,510,316,-481.4970383407348,-16.5348223392565,-130.4012918930616,499.1165146617264,2.875093107526612,-3.015466209705358,1,27,40.24922359499622,8.94427190999916
110,22,182895,29,515,320,-483.4970383407348,-13.2848223392565,-127.8012918930616,500.2789649769247,2.88184516292696,-3.038015602872633,1,28,40.24922359499622,8.94427190999916
111,22,162865,26,529,327,-486.4970383407348,-4.184822339256499,-123.2512918930616,501.88421175170095,2.8933316399097624,-3.1076521144252407,1,28,39.8622628559895,9.219544457292889
112,22,162810,26,525,325,-486.4970383407348,-6.7848223392565,-124.5512918930616,502.2334381945434,2.8906032301621902,-3.08717231801511,1,28,40.70626487409524,8.246211251235321
113,22,189341,30,510,318,-482.4970383407348,-16.5348223392565,-129.1012918930616,499.7438703234175,2.8781094641677605,-3.0142097924840057,1,28,40.24922359499622,8.94427190999916
114,22,129297,21,503,334,-491.4970383407348,-21.0848223392565,-118.7012918930616,506.0670954803064,2.90105166504792,-2.965797001965189,1,28,42.16633728461603,5.916079783099616
115,23,123678,20,530,343,-492.4970383407348,-3.534822339256499,-112.8512918930616,505.2734327325139,2.916233435370892,-3.110280056881571,1,29,39.23009049186607,9.219544457292889
116,23,123516,20,522,343,-492.4970383407348,-8.7348223392565,-112.8512918930616,505.3365650510821,2.9156891333728674,-3.064345496229772,1,29,39.21734310225516,8.94427190999916
117,23,117174,19,518,348,-493.4970383407348,-11.3348223392565,-109.6012918930616,505.64834443827385,2.9219201211002748,-3.0385403149629275,1,29,38.48376280978771,9.486832980505138
118,23,111270,18,523,351,-494.4970383407348,-8.0848223392565,-107.6512918930616,506.14374038039887,2.926653336614557,-3.066631423234221,1,29,38.27531841800928,9.69535971483266
119,23,123569,20,524,350,-492.4970383407348,-7.434822339256499,-108.3012918930616,504.3191243481825,2.9246417872175146,-3.073050758558715,1,29,36.76955262170047,11.357816691600547
120,24,73589,13,516,371,-499.4970383407348,-12.6348223392565,-94.6512918930616,508.5428173750324,2.952697816055069,-3.0088890483750044,1,30,36.40054944640259,10.770329614269007
121,24,57975,12,528,381,-500.4970383407348,-4.834822339256499,-88.1512918930616,508.2236822082525,2.9669964646294065,-3.086800682158955,1,30,34.48187929913333,12.0
122,24,86009,14,510,376,-498.4970383407348,-16.5348223392565,-91.4012918930616,507.07681246927024,2.9573753948302173,-2.962624615626221,1,30,34.17601498127012,12.649110640673518
123,24,74199,13,535,382,-499.4970383407348,-0.2848223392564989,-87.50129189306159,507.1033903632327,2.9681726048104413,-3.1383376006967465,1,30,33.24154027718932,13.0
124,24,57535,12,519,383,-500.4970383407348,-10.6848223392565,-86.8512918930616,508.0891631591469,2.968503849852809,-3.01918340088424,1,30,33.83784863137726,12.0
125,25,30961,10,535,403,-502.4970383407348,-0.2848223392564989,-73.8512918930616,507.8950363798105,2.995667629722357,-3.1377359718743425,1,31,30.610455730027933,10.0
126,25,58223,12,535,386,-500.4970383407348,-0.2848223392564989,-84.9012918930616,507.6471174711058,2.973557353888437,-3.1382379193517065,1,31,33.12099032335839,12.0
127,25,30798,10,525,393,-502.4970383407348,-6.7848223392565,-80.3512918930616,508.92596461987387,2.9824761750852677,-3.057352991843468,1,31,32.984845004941285,10.0
128,25,13766,8,528,392,-504.4970383407348,-4.834822339256499,-81.00129189306159,510.98125845276354,2.9821143101807466,-3.081975173144443,1,31,35.17101079013795,8.0
129,25,21800,9,529,402,-503.4970383407348,-4.184822339256499,-74.50129189306159,508.9962896226628,2.994462644268796,-3.0854804811171204,1,31,31.78049716414141,9.0
130,26,30853,10,527,412,-502.4970383407348,-5.484822339256499,-68.00129189306159,507.1070227441427,3.006651484511968,-3.061109264448405,1,32,28.442925306655784,10.0
131,26,30852,10,527,411,-502.4970383407348,-5.484822339256499,-68.6512918930616,507.1945945057867,3.0053856471253657,-3.0618680522164654,1,32,28.635642126552707,10.0
132,26,30884,10,530,412,-502.4970383407348,-3.534822339256499,-68.00129189306159,507.0896806377599,3.006903616974192,-3.0896577037907536,1,32,28.46049894151541,10.0
133,26,21773,9,527,415,-503.4970383407348,-5.484822339256499,-66.05129189306159,507.840648289133,3.0107086078128105,-3.058743895978081,1,32,28.861739379323623,9.0
134,26,30926,10,533,413,-502.4970383407348,-1.584822339256499,-67.3512918930616,506.9930785747684,3.0083170845038523,-3.118066305542239,1,32,28.442925306655784,10.0
135,27,1995884,295,422,56,-217.4970383407348,-73.7348223392565,-299.4012918930616,377.33661272082657,2.1851133729020438,-2.9001236607720235,2,6,76.94803441284255,9.16515138991168
136,27,1933879,290,387,62,-222.4970383407348,-96.4848223392565,-295.5012918930616,382.2764268467318,2.1920214233941824,-2.82599349098172,2,6,81.0,3.741657386773941
137,27,1996001,295,432,60,-217.4970383407348,-67.2348223392565,-296.8012918930616,374.0541269540717,2.191316859251424,-2.9188210490138347,2,6,71.07038764492565,11.0
138,27,2015970,296,405,73,-216.4970383407348,-84.78482233925651,-288.3512918930616,370.4131493964631,2.1950285904983518,-2.855619035339429,2,6,64.66838485689897,10.0
139,27,2016279,296,421,61,-216.4970383407348,-74.3848223392565,-296.1512918930616,374.3122454511497,2.187545359929248,-2.8955115218867324,2,6,72.26340706055866,10.0
140,28,1881118,285,444,62,-227.4970383407348,-59.4348223392565,-295.5012918930616,377.63529240627537,2.2173324666377185,-2.94310868576853,2,7,69.18814927427962,14.560219778561036
141,28,1862064,283,380,84,-229.4970383407348,-101.03482233925652,-281.2012918930616,376.7639745180272,2.2257554317807693,-2.7966594250388312,2,7,64.8459713474939,17.204650534085253
142,28,1890884,286,415,81,-226.4970383407348,-78.28482233925651,-283.1512918930616,370.9502337059825,2.227596717065807,-2.871853798170616,2,7,57.105166141076936,20.0
143,28,1871623,284,404,81,-228.4970383407348,-85.4348223392565,-283.1512918930616,373.7441096516938,2.228590718439447,-2.8485508095436365,2,7,60.51446108162907,21.840329667841555
144,28,1852741,282,398,67,-230.4970383407348,-89.3348223392565,-292.2512918930616,382.7798489724872,2.2170077844489824,-2.8449347597063706,2,7,75.43208866258443,7.483314773547883
145,29,1835736,280,411,92,-232.4970383407348,-80.8848223392565,-276.0012918930616,369.8296100215681,2.250625108628818,-2.8565153177603326,2,8,50.06995106848019,26.0
146,29,1814439,277,448,60,-235.4970383407348,-56.8348223392565,-296.8012918930616,383.1188574933146,2.23278163037946,-2.9523919011387973,2,8,72.94518489934754,9.899494936611664
147,29,1828614,279,436,87,-233.4970383407348,-64.6348223392565,-279.2512918930616,369.70232782154034,2.2543872861644694,-2.914140379158123,2,8,49.48737212663449,27.0
148,29,1722708,260,421,50,-252.4970383407348,-74.3848223392565,-303.3012918930616,401.5962273593782,2.2507198957039813,-2.901088989584216,2,8,92.94084139924708,10.44030650891055
149,29,1722551,260,383,65,-252.4970383407348,-99.0848223392565,-293.5512918930616,399.6810195154756,2.2546003638263845,-2.8160623592511387,2,8,88.7130204648675,7.0
150,30,1630444,243,388,68,-269.4970383407348,-95.8348223392565,-291.6012918930616,408.4657639030802,2.291320646217965,-2.8240628257682947,2,9,90.95053600721658,11.357816691600547
151,30,1619384,241,431,57,-271.4970383407348,-67.8848223392565,-298.7512918930616,409.3547670903517,2.295924870105962,-2.918158061997127,2,9,91.66787877986486,11.575836902790224
152,30,1807829,276,455,89,-236.4970383407348,-52.2848223392565,-277.9512918930616,368.6752940678402,2.2672194934979544,-2.9556575538718097,2,9,45.34313619501854,30.0
153,30,1669254,250,419,61,-262.4970383407348,-75.6848223392565,-296.1512918930616,402.91249069756,2.280354818903074,-2.8913866717416665,2,9,86.96551040498757,6.164414002968976
154,30,1625019,242,444,54,-270.4970383407348,-59.4348223392565,-300.7012918930616,408.8060821511394,2.2938477420590333,-2.946453847880285,2,9,91.6951470907812,11.357816691600547
155,31,1613762,240,448,54,-272.4970383407348,-56.8348223392565,-300.7012918930616,409.76346821180016,2.298304300335265,-2.9547887267138675,2,10,91.8531436587774,11.704699910719626
156,31,1567624,232,436,59,-280.4970383407348,-64.6348223392565,-297.4512918930616,413.924533974011,2.315362171250583,-2.9276234684886213,2,10,92.50945897582582,13.564659966250536
157,31,1579244,234,394,78,-278.4970383407348,-91.9348223392565,-285.1012918930616,409.0175528778735,2.319777077273593,-2.82965644313686,2,10,84.16056083463323,6.164414002968976
158,31,1619361,241,425,64,-271.4970383407348,-71.78482233925651,-294.2012918930616,406.7162434641816,2.301688627179481,-2.902269912174413,2,10,86.47543003651384,7.0
159,31,1573557,233,445,55,-279.4970383407348,-58.7848223392565,-300.0512918930616,414.25237180418816,2.3113576499426305,-2.9481271684098367,2,10,94.23905772024676,14.730919862656236
160,32,1544156,228,379,90,-284.4970383407348,-101.6848223392565,-277.3012918930616,410.090690462947,2.3374677451804606,-2.790123440237833,2,11,80.5791536316931,3.741657386773941
161,32,1544330,228,417,73,-284.4970383407348,-76.9848223392565,-288.3512918930616,412.3247448694464,2.332261805511743,-2.8806951817856365,2,11,85.54530963179688,7.874007874011811
162,32,1484360,218,403,85,-294.4970383407348,-86.0848223392565,-280.5512918930616,415.7500807113709,2.3579558133610123,-2.8438709916536813,2,11,82.58934555982388,6.708203932499369
163,32,1508828,222,414,75,-290.4970383407348,-78.9348223392565,-287.0512918930616,415.9539393249497,2.3439383850046127,-2.87324031415031,2,11,87.06893820416096,10.04987562112089
164,32,1490490,219,409,78,-293.4970383407348,-82.1848223392565,-285.1012918930616,417.3459035102784,2.3507499967765244,-2.8609360604647693,2,11,86.85620300243386,10.44030650891055
165,33,1403010,205,391,95,-307.4970383407348,-93.8848223392565,-274.0512918930616,422.460529567264,2.3860092795232783,-2.811542230910676,2,12,83.18653737234169,9.1104335791443
166,33,1440855,211,412,87,-301.4970383407348,-80.2348223392565,-279.2512918930616,418.7115652426983,2.3746836924772,-2.861807968262225,2,12,81.88406438373708,7.0
167,33,1409462,206,410,88,-306.4970383407348,-81.53482233925651,-278.6012918930616,422.1457587256076,2.383349940211536,-2.8568854216764925,2,12,83.83316766053875,9.433981132056603
168,33,1459565,214,435,78,-298.4970383407348,-65.28482233925651,-285.1012918930616,417.905894389097,2.366374758896156,-2.916485473719926,2,12,83.6301381082203,7.681145747868608
169,33,1472057,216,406,85,-296.4970383407348,-84.1348223392565,-280.5512918930616,416.7711475831206,2.3623052357467005,-2.850235813508015,2,12,82.74055837375042,7.14142842854285
170,34,1304355,190,397,102,-322.4970383407348,-89.9848223392565,-269.5012918930616,429.8052516221761,2.4193619084209903,-2.8193377243609703,2,13,83.06623862918075,10.816653826391969
171,34,1371358,200,410,91,-312.4970383407348,-81.53482233925651,-276.6512918930616,425.2508242575489,2.3962469145092253,-2.8549863965930387,2,13,84.15461959987698,10.44030650891055
172,34,1358544,198,441,87,-314.4970383407348,-61.3848223392565,-279.2512918930616,425.0385483255132,2.4037565512028114,-2.925214717018969,2,13,82.29216244576394,8.54400374531753
173,34,1311203,191,424,89,-321.4970383407348,-72.4348223392565,-277.9512918930616,431.11955396874015,2.4124201037896,-2.886660257895077,2,13,87.11486669908874,14.177446878757824
174,34,1371340,200,405,93,-312.4970383407348,-84.78482233925651,-275.3512918930616,425.0425849465062,2.39677789871176,-2.842890205125852,2,13,83.67795408588812,10.04987562112089
175,35,1189834,173,408,107,-339.4970383407348,-82.8348223392565,-266.2512918930616,439.3285755204535,2.4539799011106767,-2.839969884716455,2,14,84.99411744350311,14.696938456699067
176,35,1224260,178,432,102,-334.4970383407348,-67.2348223392565,-269.5012918930616,434.787001100244,2.448596535959842,-2.8971047194768245,2,14,81.32035415564789,10.3440804327886
177,35,1224130,178,403,106,-334.4970383407348,-86.0848223392565,-266.9012918930616,436.5033389449497,2.4438747749215355,-2.8295925063349308,2,14,84.45708969648433,13.601470508735444
178,35,1224289,178,438,102,-334.4970383407348,-63.334822339256505,-269.5012918930616,434.2010072667927,2.450223388631739,-2.9107735945547666,2,14,80.2869852466762,9.273618495495704
179,35,1217295,177,419,106,-335.4970383407348,-75.6848223392565,-266.9012918930616,435.34211223142034,2.4506591496513663,-2.8652778757297312,2,14,81.20344820264715,10.677078252031311
180,36,1095059,160,425,114,-352.4970383407348,-71.78482233925651,-261.7012918930616,444.8536713749427,2.4855112801871466,-2.873876782110012,2,15,82.75868534480233,14.0356688476182
181,36,1140511,166,427,111,-346.4970383407348,-70.4848223392565,-263.6512918930616,441.06724144508576,2.4744418410395017,-2.880360724299653,2,15,81.40638795573723,12.083045973594572
182,36,1189789,173,401,115,-339.4970383407348,-87.3848223392565,-261.0512918930616,437.0836569999274,2.4602573576284525,-2.818574867148558,2,15,80.19975062305369,10.44030650891055
183,36,1102684,161,430,116,-351.4970383407348,-68.53482233925651,-260.4012918930616,442.7821390423928,2.4878898122205886,-2.884239608520243,2,15,79.56129712366435,11.0
184,36,1110060,162,402,126,-350.4970383407348,-86.7348223392565,-253.9012918930616,441.40340881875227,2.4882418934070825,-2.812413089671064,2,15,77.26577508832743,9.273618495495704
185,37,1072378,157,420,119,-355.4970383407348,-75.03482233925651,-258.4512918930616,445.87603559028616,2.4936052287082564,-2.859035644615618,2,16,81.54753215150045,13.341664064126334
186,37,1087531,159,449,113,-353.4970383407348,-56.1848223392565,-262.3512918930616,443.784960014333,2.49236386665475,-2.930620722491051,2,16,79.81854421122951,11.224972160321824
187,37,1095183,160,454,112,-352.4970383407348,-52.9348223392565,-263.0012918930616,442.9739687526768,2.4910431641503896,-2.9429742203668985,2,16,79.30952023559341,10.63014581273465
188,37,1008036,148,411,129,-364.4970383407348,-80.8848223392565,-251.9512918930616,450.421912134171,2.513644590448587,-2.8309524283348804,2,16,80.84553172563095,14.0356688476182
189,37,1072263,157,395,130,-355.4970383407348,-91.28482233925652,-251.3012918930616,444.81839256674766,2.4967525832708635,-2.793164240748461,2,16,78.85429601486528,11.357816691600547
190,38,948146,140,445,136,-372.4970383407348,-58.7848223392565,-247.4012918930616,451.0178468092285,2.5425984294259023,-2.908309488859726,2,17,73.54590403278758,7.874007874011811
191,38,977564,144,439,132,-368.4970383407348,-62.6848223392565,-250.0012918930616,449.688892642232,2.5312450422709243,-2.8959195289056257,2,17,75.15982969645421,9.0
192,38,955139,141,415,137,-371.4970383407348,-78.28482233925651,-246.7512918930616,452.7966021907863,2.532994257787708,-2.8343753000065037,2,17,77.93587107359485,12.36931687685298
193,38,913723,135,405,147,-377.4970383407348,-84.78482233925651,-240.2512918930616,455.426353334335,2.54791170831698,-2.802336131511197,2,17,76.53757247260981,12.0
194,38,920544,136,444,140,-376.4970383407348,-59.4348223392565,-244.8012918930616,453.0013140139393,2.551909429401104,-2.903413164172536,2,17,73.05477397131553,8.06225774829855
195,39,844181,125,430,154,-387.4970383407348,-68.53482233925651,-235.7012918930616,458.70042031370815,2.576934333156348,-2.858625276907402,2,18,72.11795892841117,8.717797887081348
196,39,913951,135,455,141,-377.4970383407348,-52.2848223392565,-244.1512918930616,452.6008947584226,2.55722595312131,-2.930629772536949,2,18,71.28113354878694,6.4031242374328485
197,39,828792,123,440,155,-389.4970383407348,-62.0348223392565,-235.0512918930616,459.1354613613113,2.5836139512821266,-2.8835559866886693,2,18,70.8237248385031,7.810249675906654
198,39,858906,127,407,155,-385.4970383407348,-83.4848223392565,-235.0512918930616,459.1587872959554,2.56729192517051,-2.8003132363851657,2,18,75.1065909225016,11.575836902790224
199,39,813079,121,406,164,-391.4970383407348,-84.1348223392565,-229.2012918930616,461.3911914688808,2.583967736493826,-2.789785050982809,2,18,72.78049189171504,10.198039027185567
200,40,770566,115,430,163,-397.4970383407348,-68.53482233925651,-229.8512918930616,464.25481553521706,2.59867400612317,-2.851815352396037,2,19,72.13875518748573,10.04987562112089
201,40,756715,113,414,174,-399.4970383407348,-78.9348223392565,-222.7012918930616,464.1384009447905,2.6074948585471813,-2.8009655670604667,2,19,69.0869017976635,7.874007874011811
202,40,743128,111,442,170,-401.4970383407348,-60.7348223392565,-225.3012918930616,464.3805148470864,2.6151228361005097,-2.87828018441083,2,19,67.60177512462228,6.4031242374328485
203,40,777034,116,406,171,-396.4970383407348,-84.1348223392565,-224.6512918930616,463.4185718033471,2.5974889474792704,-2.7832490376667005,2,19,71.11961754677819,9.433981132056603
204,40,777256,116,445,165,-396.4970383407348,-58.7848223392565,-228.5512918930616,461.41223409920497,2.6047191519166044,-2.88984321495661,2,19,67.27555276621665,5.385164807134504
205,41,658773,99,422,187,-413.4970383407348,-73.7348223392565,-214.2512918930616,471.50847375185816,2.640308730044301,-2.8101378890939905,2,20,68.1395626636978,8.54400374531753
206,41,630671,95,453,181,-417.4970383407348,-53.5848223392565,-218.1512918930616,474.0939741897448,2.647967238440554,-2.900729756183813,2,20,69.34695379034324,9.643650760992957
207,41,707565,106,428,181,-406.4970383407348,-69.8348223392565,-218.1512918930616,466.5905386369896,2.628452393530066,-2.831779899878034,2,20,66.07571414672717,5.744562646538029
208,41,637416,96,425,192,-416.4970383407348,-71.78482233925651,-211.0012918930616,472.381613576802,2.65024141464443,-2.813665610012276,2,20,66.2872536767062,7.14142842854285
209,41,651887,98,457,177,-414.4970383407348,-50.9848223392565,-220.7512918930616,472.3752531353244,2.6413664154511585,-2.91461224240864,2,20,69.46941773183363,9.219544457292889
